Quantity,UnitPrice,CustomerID,KMeans,KMeans++,DBSCAN,Hierarchical,GMM,AutoEncoder,MLP
12,1.25,14309.0,1,1,0,0,1,3,1
12,0.42,13426.0,1,1,0,0,1,1,1
6,2.95,14156.0,1,1,0,0,1,1,1
12,0.42,17084.0,0,0,0,3,0,0,0
2,5.95,15358.0,1,1,0,0,1,3,1
6,8.15,16040.0,1,1,0,3,1,3,1
1,0.65,16910.0,0,0,0,3,0,0,0
2,2.1,15004.0,1,1,0,0,0,3,1
3,5.95,18272.0,0,0,0,3,0,0,0
12,0.85,15811.0,0,0,0,3,0,3,0
24,0.55,13319.0,1,1,0,0,1,1,1
12,0.85,17737.0,0,0,0,3,0,0,0
2,2.95,12517.0,1,1,0,0,1,1,1
12,1.25,16531.0,0,0,0,3,0,0,0
48,0.63,18272.0,0,0,0,3,0,0,0
100,0.72,15482.0,1,1,0,0,3,0,1
24,0.42,12399.0,1,1,0,0,1,1,1
2,4.95,16923.0,0,0,0,3,0,3,0
4,4.95,16203.0,0,0,0,3,0,3,0
20,0.42,14913.0,1,1,0,0,1,3,1
6,0.42,17757.0,0,0,0,3,0,0,0
5,4.95,17315.0,0,0,0,3,0,3,0
24,0.42,14038.0,1,1,0,0,1,3,1
2,8.25,14056.0,1,1,0,1,1,1,1
12,1.65,12481.0,1,1,0,0,1,1,1
1,0.42,14505.0,1,1,0,0,1,3,1
6,2.25,12624.0,1,1,0,0,1,1,1
1,3.75,15708.0,0,0,0,3,0,3,0
4,3.95,13534.0,1,1,0,0,1,1,1
1,8.5,12956.0,1,1,0,1,1,1,1
-24,0.39,14849.0,0,0,0,3,0,3,0
24,1.45,15625.0,0,0,0,0,0,3,0
1,1.65,15021.0,1,1,0,0,0,3,1
8,1.25,15311.0,0,0,0,0,0,3,0
4,0.42,17841.0,0,0,0,3,0,0,0
12,0.42,17405.0,0,0,0,3,0,0,0
6,1.65,14472.0,1,1,0,0,1,3,1
16,0.85,15157.0,0,0,0,0,0,3,0
-100,1.79,17511.0,0,0,-1,3,3,0,0
8,1.65,12520.0,1,1,0,0,1,1,1
1,8.95,16904.0,0,0,0,3,1,3,0
6,2.95,14911.0,1,1,0,0,1,3,1
100,1.45,15311.0,1,1,0,0,1,0,1
1,9.95,16719.0,0,0,0,3,1,3,0
4,3.75,16729.0,0,0,0,3,0,3,0
24,0.55,16232.0,0,0,0,3,0,0,0
6,3.95,13411.0,1,1,0,0,1,1,1
2,1.45,13610.0,1,1,0,0,1,1,1
2,8.25,14191.0,1,1,0,1,1,1,1
10,1.65,14886.0,1,1,0,0,1,3,1
6,2.1,16211.0,0,0,0,3,0,3,0
3,2.08,14419.0,1,1,0,0,1,3,1
25,0.42,17231.0,0,0,0,3,0,0,0
10,3.75,15518.0,0,0,0,0,0,3,0
6,1.25,14535.0,1,1,0,0,1,3,1
1,1.65,13532.0,1,1,0,0,1,1,1
6,3.25,13317.0,1,1,0,0,1,1,1
1,2.55,15311.0,0,0,0,0,0,3,0
1,49.95,12987.0,1,1,-1,1,3,1,1
1,3.75,13212.0,1,1,0,0,1,1,1
12,1.25,15622.0,0,0,0,3,0,3,0
4,1.65,14505.0,1,1,0,0,1,3,1
6,2.95,13901.0,1,1,0,0,1,1,1
12,1.45,13486.0,1,1,0,0,1,1,1
20,0.85,17160.0,0,0,0,3,0,0,0
36,0.19,14913.0,1,1,0,0,1,3,1
6,2.95,16923.0,0,0,0,3,0,0,0
1,12.75,12994.0,1,1,0,1,1,1,1
1,2.55,17312.0,0,0,0,3,0,0,0
3,2.95,14395.0,1,1,0,0,1,1,1
10,1.25,13309.0,1,1,0,0,1,1,1
1,7.95,14056.0,1,1,0,1,1,1,1
1,1.95,18116.0,0,0,0,3,0,0,0
2,18.0,12679.0,1,1,0,1,3,1,1
12,1.25,14759.0,1,1,0,0,1,3,1
1,2.08,16899.0,0,0,0,3,0,0,0
-6,1.95,16217.0,0,0,0,3,0,3,0
2,8.25,12359.0,1,1,0,1,1,1,1
12,0.85,17700.0,0,0,0,3,0,0,0
2,6.75,14291.0,1,1,0,0,1,1,1
7,0.65,13451.0,1,1,0,0,1,1,1
8,0.85,15556.0,0,0,0,3,0,3,0
9,1.45,17602.0,0,0,0,3,0,0,0
2,7.95,14344.0,1,1,0,1,1,1,1
1,1.25,18041.0,0,0,0,3,0,0,0
5,1.65,14535.0,1,1,0,0,1,3,1
10,1.65,13870.0,1,1,0,0,1,1,1
2,9.95,14156.0,1,1,0,1,1,1,1
12,1.45,13931.0,1,1,0,0,1,1,1
5,4.15,14541.0,1,1,0,0,1,1,1
12,1.45,14223.0,1,1,0,0,1,3,1
2,8.5,14341.0,1,1,0,1,1,1,1
1,4.95,17757.0,0,0,0,3,0,0,0
9,1.65,17811.0,0,0,0,3,0,0,0
2,1.65,14506.0,1,1,0,0,1,3,1
12,1.25,14062.0,1,1,0,0,1,3,1
6,2.95,17312.0,0,0,0,3,0,0,0
-1,0.83,15342.0,0,0,0,3,0,3,0
3,0.83,15058.0,0,0,0,0,0,3,0
2,2.55,13760.0,1,1,0,0,1,1,1
1,1.25,17841.0,0,0,0,3,0,0,0
48,1.85,13183.0,1,1,0,0,1,1,1
2,12.75,15088.0,1,1,0,1,1,1,1
-1,6.95,15296.0,1,1,0,3,1,1,1
12,0.42,12748.0,1,1,0,0,1,1,1
2,0.85,15965.0,0,0,0,3,0,3,0
4,3.95,17675.0,0,0,0,3,0,0,0
10,2.08,17091.0,0,0,0,3,0,0,0
4,4.95,15623.0,1,1,0,0,1,3,1
2,1.25,14472.0,1,1,0,0,1,3,1
12,1.25,14493.0,1,1,0,0,1,3,1
6,1.65,14719.0,1,1,0,0,1,3,1
6,2.95,13715.0,1,1,0,0,1,1,1
2,1.95,13184.0,1,1,0,0,1,1,1
2,7.95,12354.0,1,1,0,1,1,1,1
1,2.08,14456.0,1,1,0,0,1,3,1
6,1.95,16170.0,0,0,0,3,0,3,0
20,3.75,15159.0,1,1,0,0,1,3,1
2,9.95,16556.0,0,0,0,3,1,3,0
1,2.95,14606.0,1,1,0,0,1,3,1
10,1.65,17139.0,0,0,0,3,0,0,0
10,0.85,12472.0,1,1,0,0,1,1,1
12,1.65,13995.0,1,1,0,0,1,1,1
24,0.55,18235.0,0,0,0,3,0,0,0
24,0.55,17049.0,0,0,0,3,0,0,0
12,0.85,16810.0,0,0,0,3,0,0,0
12,1.65,13883.0,1,1,0,0,1,1,1
2,1.65,15555.0,0,0,0,3,0,3,0
-12,1.25,14665.0,1,1,0,0,0,3,1
6,0.65,13527.0,1,1,0,0,1,1,1
2,1.25,16274.0,0,0,0,3,0,0,0
288,1.85,16276.0,3,3,-1,0,3,2,3
6,1.0,13149.0,1,1,0,0,1,1,1
10,1.65,14049.0,1,1,0,0,1,1,1
12,1.25,15615.0,0,0,0,3,0,3,0
10,1.65,15544.0,0,0,0,3,0,3,0
12,1.06,14298.0,1,1,0,0,1,3,1
4,3.75,16293.0,0,0,0,3,0,3,0
6,0.39,17974.0,0,0,0,3,0,0,0
32,2.55,14513.0,1,1,0,0,1,3,1
4,1.95,13208.0,1,1,0,0,1,1,1
1,0.65,12838.0,1,1,0,0,1,1,1
24,0.42,13999.0,1,1,0,0,1,3,1
5,2.95,15411.0,0,0,0,0,0,3,0
2,3.95,17338.0,0,0,0,3,0,0,0
1,0.39,17750.0,0,0,0,3,0,0,0
1,1.95,15993.0,0,0,0,3,0,3,0
1,2.08,17841.0,0,0,0,3,0,0,0
6,1.25,16395.0,0,0,0,3,0,0,0
12,2.95,17243.0,0,0,0,3,0,0,0
1,3.75,16804.0,0,0,0,3,0,3,0
1,7.65,12748.0,1,1,0,1,1,1,1
10,0.65,15514.0,0,0,0,3,0,3,0
2,1.95,17841.0,0,0,0,3,0,0,0
-4,3.75,12607.0,1,1,0,0,1,1,1
2,2.55,12748.0,1,1,0,0,1,1,1
3,4.95,16713.0,0,0,0,3,0,3,0
100,1.79,17677.0,0,0,0,3,3,0,0
24,1.25,13089.0,1,1,0,0,1,1,1
3,8.5,15993.0,1,1,0,3,1,3,1
12,1.45,14659.0,1,1,0,0,1,3,1
3,4.95,14844.0,1,1,0,0,1,1,1
1,1.25,17841.0,0,0,0,3,0,0,0
6,2.95,16696.0,0,0,0,3,0,0,0
2,0.42,17841.0,0,0,0,3,0,0,0
12,2.95,14057.0,1,1,0,0,1,1,1
3,1.25,16931.0,0,0,0,3,0,0,0
-1,2.08,13113.0,1,1,0,0,1,1,1
2,1.65,17459.0,0,0,0,3,0,0,0
1,4.25,13244.0,1,1,0,0,1,1,1
24,0.42,17576.0,0,0,0,3,0,0,0
1,2.1,18118.0,0,0,0,3,0,0,0
12,0.65,16033.0,0,0,0,3,0,0,0
4,0.85,14527.0,1,1,0,0,1,3,1
6,0.29,16340.0,0,0,0,3,0,0,0
25,0.42,15529.0,0,0,0,0,1,0,0
6,1.25,17364.0,0,0,0,3,0,0,0
6,0.85,14057.0,1,1,0,0,1,3,1
2,2.55,14903.0,1,1,0,0,1,3,1
4,2.08,15356.0,0,0,0,3,0,3,0
25,0.42,14748.0,1,1,0,0,1,3,1
2,2.55,17861.0,0,0,0,3,0,0,0
10,0.85,14077.0,1,1,0,0,1,3,1
6,2.1,14740.0,1,1,0,0,1,3,1
2,8.25,13102.0,1,1,0,1,1,1,1
1,1.65,14796.0,1,1,0,0,1,3,1
1,2.95,14801.0,1,1,0,0,1,3,1
5,6.25,18112.0,0,0,0,3,0,0,0
6,4.25,15605.0,0,0,0,0,0,3,0
24,1.65,13104.0,1,1,0,0,1,1,1
2,8.25,14759.0,1,1,0,1,1,1,1
1,2.95,16916.0,0,0,0,3,0,0,0
2,2.1,16931.0,0,0,0,3,0,0,0
24,0.42,14849.0,1,1,0,0,1,3,1
5,2.95,13527.0,1,1,0,0,1,1,1
10,1.65,12553.0,1,1,0,0,1,1,1
2,0.55,15039.0,0,0,0,0,0,3,0
1,4.95,17954.0,0,0,0,3,0,0,0
2,3.75,16110.0,0,0,0,3,0,3,0
4,1.65,17006.0,0,0,0,3,0,0,0
3,16.95,16265.0,1,1,0,1,3,1,1
12,1.65,14050.0,1,1,0,0,1,1,1
1,14.95,14245.0,1,1,0,1,1,1,1
8,0.65,15456.0,0,0,0,3,0,3,0
5,2.55,17841.0,0,0,0,3,0,0,0
2,2.1,14577.0,1,1,0,0,1,3,1
6,2.55,13001.0,1,1,0,0,1,1,1
1,1.95,17860.0,0,0,0,3,0,0,0
24,0.42,12472.0,1,1,0,0,1,1,1
6,2.55,17865.0,0,0,0,3,0,0,0
12,1.25,15628.0,0,0,0,3,0,3,0
2,2.08,17841.0,0,0,0,3,0,0,0
3,4.95,14554.0,1,1,0,0,1,1,1
1,4.95,16033.0,0,0,0,3,0,3,0
1,1.95,17348.0,0,0,0,3,0,0,0
3,0.85,18212.0,0,0,0,3,0,0,0
25,0.42,15489.0,0,0,0,0,1,3,0
16,10.95,13324.0,1,1,0,1,1,1,1
1,1.25,14234.0,1,1,0,0,1,3,1
3,4.25,17434.0,0,0,0,3,0,0,0
12,0.85,12633.0,1,1,0,0,1,1,1
12,0.85,13050.0,1,1,0,0,1,1,1
1,12.75,14404.0,1,1,0,1,1,1,1
12,2.08,14829.0,1,1,0,0,1,3,1
1,9.95,17841.0,0,0,0,3,1,3,0
2,9.95,12935.0,1,1,0,1,1,1,1
1,3.95,17757.0,0,0,0,3,0,0,0
3,4.95,15687.0,0,0,0,0,1,3,0
24,0.19,16638.0,0,0,0,3,0,0,0
2,8.25,12609.0,1,1,0,1,1,1,1
12,2.1,13089.0,1,1,0,0,1,1,1
20,1.65,13971.0,1,1,0,0,1,1,1
4,4.95,13447.0,1,1,0,0,1,1,1
1,4.95,15644.0,0,0,0,0,1,3,0
36,0.39,17416.0,0,0,0,3,0,0,0
2,7.95,14223.0,1,1,0,1,1,1,1
2,7.95,14573.0,1,1,0,1,1,1,1
48,1.25,12779.0,1,1,0,0,1,1,1
10,0.85,13600.0,1,1,0,0,1,1,1
96,3.75,12415.0,1,1,0,0,3,1,1
2,3.75,16511.0,0,0,0,3,0,3,0
6,2.95,14440.0,1,1,0,0,1,1,1
12,1.25,12476.0,1,1,0,0,1,1,1
6,0.85,15033.0,0,0,0,0,0,3,0
8,2.49,13752.0,1,1,0,0,1,1,1
64,1.65,12415.0,1,1,0,0,1,1,1
2,2.95,14587.0,1,1,0,0,1,3,1
16,0.42,14456.0,1,1,0,0,1,3,1
1,35.95,13124.0,1,1,-1,1,3,1,1
6,2.95,12625.0,1,1,0,0,1,1,1
12,1.25,13038.0,1,1,0,0,1,1,1
1,1.25,16904.0,0,0,0,3,0,0,0
12,2.89,12705.0,1,1,0,0,1,1,1
20,1.65,16523.0,0,0,0,3,0,0,0
-2,9.95,13742.0,1,1,0,1,1,1,1
4,1.65,17105.0,0,0,0,3,0,0,0
1,2.95,17109.0,0,0,0,3,0,0,0
24,0.55,12683.0,1,1,0,0,1,1,1
6,3.95,13166.0,1,1,0,0,1,1,1
-6,1.65,14911.0,1,1,0,0,0,3,1
16,1.65,12583.0,1,1,0,0,1,1,1
2,8.95,17841.0,0,0,0,3,1,3,0
6,2.1,13725.0,1,1,0,0,1,1,1
100,1.45,12415.0,1,1,0,0,3,3,1
4,2.95,17338.0,0,0,0,3,0,0,0
3,3.75,17338.0,0,0,0,3,0,0,0
200,0.72,14646.0,1,1,1,0,3,0,1
1,7.95,15023.0,1,1,0,1,1,1,1
24,1.95,13408.0,1,1,0,0,1,1,1
8,2.1,15673.0,0,0,0,3,0,3,0
2,2.1,16362.0,0,0,0,3,0,3,0
1,0.55,18034.0,0,0,0,3,0,0,0
1,1.25,16395.0,0,0,0,3,0,0,0
12,1.95,12372.0,1,1,0,0,1,1,1
15,0.19,16340.0,0,0,0,3,0,0,0
1,3.75,17576.0,0,0,0,3,0,0,0
1,1.25,14606.0,1,1,0,0,1,3,1
10,1.65,14315.0,1,1,0,0,1,3,1
16,1.65,15150.0,1,1,0,0,0,3,1
24,0.39,14911.0,1,1,0,0,1,3,1
1,2.95,13558.0,1,1,0,0,1,1,1
4,1.95,17092.0,0,0,0,3,0,0,0
1,2.1,12872.0,1,1,0,0,1,1,1
1,3.75,14623.0,1,1,0,0,1,1,1
24,0.65,12583.0,1,1,0,0,1,1,1
1,2.1,16549.0,0,0,0,3,0,0,0
6,3.25,17652.0,0,0,0,3,0,0,0
5,4.25,12856.0,1,1,0,0,1,1,1
36,1.25,16434.0,0,0,0,3,0,0,0
6,2.95,16134.0,0,0,0,3,0,3,0
3,1.65,16764.0,0,0,0,3,0,0,0
10,1.65,13336.0,1,1,0,0,1,1,1
20,0.42,16905.0,0,0,0,3,0,0,0
3,1.65,12748.0,1,1,0,0,1,1,1
50,4.15,13113.0,1,1,0,0,1,1,1
24,2.55,13499.0,1,1,0,0,1,1,1
12,1.25,12948.0,1,1,0,0,1,1,1
24,0.55,12721.0,1,1,0,0,1,1,1
24,2.95,16553.0,0,0,0,3,0,0,0
6,2.95,16555.0,0,0,0,3,0,3,0
1,1.65,12748.0,1,1,0,0,1,1,1
24,0.85,16184.0,0,0,0,3,0,0,0
2,1.25,12748.0,1,1,0,0,1,1,1
2,1.65,16791.0,0,0,0,3,0,0,0
3,1.25,17757.0,0,0,0,3,0,0,0
12,2.08,15858.0,0,0,0,3,0,3,0
10,1.65,15970.0,0,0,0,3,0,3,0
3,2.1,16883.0,0,0,0,3,0,0,0
4,3.75,15214.0,1,1,0,0,1,3,1
6,4.25,15075.0,1,1,0,0,1,3,1
2,1.25,16887.0,0,0,0,3,0,0,0
1,2.1,14049.0,1,1,0,0,1,1,1
3,2.08,15311.0,0,0,0,3,0,3,0
10,2.08,17416.0,0,0,0,3,0,0,0
24,2.1,13889.0,1,1,0,0,1,1,1
6,0.85,17284.0,0,0,0,3,0,0,0
1,1.25,16904.0,0,0,0,3,0,0,0
6,1.65,15676.0,0,0,0,3,0,3,0
48,1.45,16584.0,0,0,0,3,1,0,0
12,0.85,15128.0,0,0,0,0,0,3,0
2,5.95,17878.0,0,0,0,3,0,3,0
12,2.55,12682.0,1,1,0,0,1,1,1
1,4.15,15039.0,1,1,0,0,1,3,1
1,0.55,16031.0,0,0,0,3,0,0,0
3,1.25,15707.0,0,0,0,3,0,3,0
36,0.42,16279.0,0,0,0,3,1,0,0
25,0.42,14769.0,1,1,0,0,1,3,1
6,2.95,12405.0,1,1,0,0,1,1,1
2,2.95,17449.0,0,0,0,3,0,0,0
24,0.85,16253.0,0,0,0,3,0,0,0
10,0.39,15005.0,0,0,0,0,0,3,0
36,0.39,14916.0,1,1,0,0,1,3,1
18,0.79,16843.0,0,0,0,3,0,0,0
10,0.85,16053.0,0,0,0,3,0,0,0
4,1.25,13418.0,1,1,0,0,1,1,1
10,6.75,13078.0,1,1,0,0,1,1,1
4,3.75,17422.0,0,0,0,3,0,0,0
2,1.25,13030.0,1,1,0,0,1,1,1
3,4.15,15799.0,0,0,0,3,0,3,0
12,1.65,12957.0,1,1,0,0,1,1,1
2,2.55,12841.0,1,1,0,0,1,1,1
2,0.55,18283.0,0,0,0,3,0,0,0
-6,1.45,14525.0,1,1,0,0,1,3,1
5,0.79,13268.0,1,1,0,0,1,1,1
3,1.25,16370.0,0,0,0,3,0,0,0
1,0.83,16657.0,0,0,0,3,0,0,0
1,16.95,18043.0,0,0,0,1,3,3,0
2,4.15,17238.0,0,0,0,3,0,0,0
4,2.08,13772.0,1,1,0,0,1,1,1
2,2.95,15719.0,0,0,0,3,0,3,0
2,2.08,14456.0,1,1,0,0,1,3,1
12,1.25,15311.0,0,0,0,0,0,3,0
1,4.25,15856.0,0,0,0,3,0,3,0
1,6.75,12556.0,1,1,0,1,1,1,1
2,3.75,15039.0,1,1,0,0,1,3,1
6,2.95,16180.0,0,0,0,3,0,3,0
24,0.55,17426.0,0,0,0,3,0,0,0
16,2.49,15260.0,1,1,0,0,0,3,1
4,3.75,18257.0,0,0,0,3,0,0,0
1,1.25,17545.0,0,0,0,3,0,0,0
3,5.75,18069.0,0,0,0,3,0,0,0
12,1.49,13381.0,1,1,0,0,1,1,1
6,2.95,16358.0,0,0,0,3,0,3,0
24,0.42,14060.0,1,1,0,0,1,3,1
1,4.95,15311.0,1,1,0,0,1,3,1
-1,3.75,12415.0,1,1,0,0,1,1,1
5,2.08,14688.0,1,1,0,0,1,3,1
1,4.25,17081.0,0,0,0,3,0,3,0
1,2.95,15708.0,0,0,0,3,0,3,0
10,2.08,14387.0,1,1,0,0,1,3,1
50,4.15,14364.0,1,1,0,0,1,1,1
12,1.25,14150.0,1,1,0,0,1,3,1
12,1.25,12957.0,1,1,0,0,1,1,1
8,1.45,13004.0,1,1,0,0,1,1,1
2,0.65,16007.0,0,0,0,3,0,0,0
-1,8.25,17841.0,0,0,0,3,0,3,0
2,1.65,17179.0,0,0,0,3,0,0,0
2,7.95,18065.0,0,0,0,3,0,3,0
25,0.42,15529.0,0,0,0,0,1,0,0
6,0.42,13243.0,1,1,0,0,1,1,1
96,0.72,14646.0,1,1,0,0,1,0,1
12,2.1,15078.0,1,1,0,0,0,3,1
2,1.65,16791.0,0,0,0,3,0,0,0
1,4.95,15511.0,1,1,0,0,1,3,1
1,0.42,18283.0,0,0,0,3,0,0,0
12,2.08,12477.0,1,1,0,0,1,1,1
72,1.06,14646.0,1,1,0,0,1,3,1
12,1.95,16839.0,0,0,0,3,0,0,0
1,1.25,14587.0,1,1,0,0,1,3,1
15,2.95,17508.0,0,0,0,3,0,0,0
16,0.83,13596.0,1,1,0,0,1,1,1
1,2.1,16399.0,0,0,0,3,0,3,0
1,0.55,16657.0,0,0,0,3,0,0,0
1,0.59,13546.0,1,1,0,0,1,1,1
16,2.95,17696.0,0,0,0,3,0,0,0
4,12.75,12484.0,1,1,0,1,3,1,1
2,0.85,14534.0,1,1,0,0,1,3,1
8,1.25,13266.0,1,1,0,0,1,1,1
24,0.75,14408.0,1,1,0,0,1,3,1
3,2.1,15880.0,0,0,0,3,0,3,0
12,1.25,13709.0,1,1,0,0,1,1,1
1,2.95,12841.0,1,1,0,0,1,1,1
12,0.85,14913.0,1,1,0,0,1,3,1
2,3.25,15532.0,0,0,0,3,0,3,0
10,1.95,16945.0,0,0,0,3,0,0,0
2,1.65,15555.0,0,0,0,3,0,3,0
1,9.95,13975.0,1,1,0,1,1,1,1
3,4.95,12766.0,1,1,0,0,1,1,1
24,2.1,17675.0,0,0,0,3,0,0,0
8,4.95,18171.0,0,0,0,3,0,0,0
3,3.25,17757.0,0,0,0,3,0,0,0
12,0.42,12778.0,1,1,0,0,1,1,1
2,3.75,15898.0,0,0,0,3,0,3,0
2,1.45,16788.0,0,0,0,3,0,0,0
10,1.95,14110.0,1,1,0,0,1,1,1
8,3.75,18229.0,0,0,0,3,0,0,0
2,7.95,13507.0,1,1,0,1,1,1,1
2,7.95,12865.0,1,1,0,1,1,1,1
1,2.95,13148.0,1,1,0,0,1,1,1
1,2.08,16904.0,0,0,0,3,0,0,0
5,2.1,12627.0,1,1,0,0,1,1,1
1,1.25,18034.0,0,0,0,3,0,0,0
10,1.69,13069.0,1,1,0,0,1,1,1
4,3.75,15581.0,0,0,0,0,0,3,0
3,1.25,17097.0,0,0,0,3,0,0,0
6,1.65,14105.0,1,1,0,0,1,1,1
2,3.75,17092.0,0,0,0,3,0,0,0
6,4.25,16558.0,0,0,0,3,0,3,0
10,1.65,16037.0,0,0,0,3,0,3,0
16,0.65,17405.0,0,0,0,3,0,0,0
25,0.42,15805.0,0,0,0,0,0,0,0
4,1.65,14502.0,1,1,0,0,1,3,1
4,1.69,13263.0,1,1,0,0,1,1,1
2,0.85,16370.0,0,0,0,3,0,0,0
1,2.55,14052.0,1,1,0,0,1,1,1
4,1.95,15376.0,0,0,0,3,0,3,0
1,1.25,12748.0,1,1,0,0,1,1,1
5,0.85,14159.0,1,1,0,0,1,3,1
1,2.95,16923.0,0,0,0,3,0,0,0
12,1.25,18189.0,0,0,0,3,0,0,0
2,3.75,16327.0,0,0,0,3,0,3,0
24,1.65,15615.0,0,0,0,0,0,3,0
4,1.63,14096.0,1,1,0,0,1,1,1
6,0.85,15998.0,0,0,0,3,0,0,0
6,2.95,15835.0,0,0,0,3,0,3,0
10,0.85,15002.0,1,1,0,0,0,3,0
25,0.42,13875.0,1,1,0,0,1,3,1
48,1.25,14298.0,1,1,0,0,1,3,1
1,12.75,15858.0,1,1,0,1,1,1,1
12,0.85,16618.0,0,0,0,3,0,0,0
1,1.25,17841.0,0,0,0,3,0,0,0
24,1.65,15640.0,0,0,0,0,0,3,0
6,2.08,15373.0,0,0,0,3,0,3,0
24,0.55,14625.0,1,1,0,0,1,3,1
2,1.25,15271.0,0,0,0,3,0,3,0
8,4.95,12388.0,1,1,0,0,1,1,1
36,1.06,15189.0,1,1,0,0,1,3,1
2,8.5,16241.0,0,0,0,3,1,3,0
12,1.25,15321.0,0,0,0,0,0,3,0
2,3.25,13601.0,1,1,0,0,1,1,1
24,0.55,14667.0,1,1,0,0,1,3,1
1,3.25,13249.0,1,1,0,0,1,1,1
7,0.85,16327.0,0,0,0,3,0,0,0
3,1.25,16931.0,0,0,0,3,0,0,0
3,5.95,15122.0,1,1,0,0,1,1,1
6,2.1,12878.0,1,1,0,0,1,1,1
3,0.39,16931.0,0,0,0,3,0,0,0
10,2.08,18226.0,0,0,0,3,0,0,0
12,2.1,17690.0,0,0,0,3,0,0,0
4,9.95,15639.0,1,1,0,3,1,1,1
2,8.5,15365.0,1,1,0,3,1,1,1
24,1.25,15228.0,1,1,0,0,1,3,1
10,0.85,13184.0,1,1,0,0,1,1,1
48,2.08,12433.0,1,1,0,0,1,1,1
12,1.25,15462.0,0,0,0,3,0,3,0
2,0.39,15033.0,0,0,0,0,0,3,0
6,2.55,17426.0,0,0,0,3,0,0,0
1,1.25,16261.0,0,0,0,3,0,0,0
6,1.25,15990.0,0,0,0,3,0,3,0
1,2.08,13137.0,1,1,0,0,1,1,1
2,14.95,15108.0,1,1,0,1,1,1,1
30,2.08,16160.0,0,0,0,3,0,0,0
6,0.85,13772.0,1,1,0,0,1,1,1
4,3.75,13630.0,1,1,0,0,1,1,1
3,3.75,14722.0,1,1,0,0,1,1,1
4,0.55,17886.0,0,0,0,3,0,0,0
10,2.08,14911.0,1,1,0,0,1,3,1
3,1.25,14606.0,1,1,0,0,1,3,1
12,0.85,15615.0,0,0,0,3,0,3,0
12,1.45,13081.0,1,1,0,0,1,1,1
1,1.25,15511.0,0,0,0,3,0,3,0
5,0.29,17841.0,0,0,0,3,0,0,0
2,24.95,12444.0,1,1,-1,1,3,1,1
36,0.39,15932.0,0,0,0,3,1,0,0
2,2.08,17377.0,0,0,0,3,0,0,0
1,1.45,16910.0,0,0,0,3,0,0,0
1,2.55,14465.0,1,1,0,0,1,3,1
4,1.45,13471.0,1,1,0,0,1,1,1
1,2.55,14606.0,1,1,0,0,1,3,1
5,2.95,14426.0,1,1,0,0,1,1,1
12,2.95,15673.0,0,0,0,3,0,3,0
12,2.55,14092.0,1,1,0,0,1,1,1
4,9.95,12790.0,1,1,0,1,1,1,1
8,4.25,15568.0,0,0,0,0,0,3,0
-1,25.0,15622.0,1,1,-1,1,3,1,1
5,2.1,15356.0,0,0,0,3,0,3,0
4,4.95,16480.0,0,0,0,3,0,3,0
1,2.1,15910.0,0,0,0,3,0,3,0
1,3.75,15880.0,0,0,0,3,0,3,0
4,4.25,16779.0,0,0,0,3,0,3,0
10,1.25,16767.0,0,0,0,3,0,0,0
8,1.45,16033.0,0,0,0,3,0,3,0
144,0.21,14298.0,1,1,0,0,3,0,1
2,0.85,15719.0,0,0,0,3,0,3,0
1,5.95,17841.0,0,0,0,3,0,3,0
24,0.42,17625.0,0,0,0,3,0,0,0
1,2.08,14963.0,1,1,0,0,0,3,1
-1,3.75,17811.0,0,0,0,3,0,0,0
60,0.83,13911.0,1,1,0,0,1,3,1
2,7.95,15301.0,1,1,0,3,1,1,1
5,2.55,16745.0,0,0,0,3,0,0,0
1,3.75,17757.0,0,0,0,3,0,0,0
3,2.95,14723.0,1,1,0,0,1,3,1
2,8.5,17139.0,0,0,0,3,1,3,0
24,0.36,14298.0,1,1,0,0,1,3,1
1,6.95,14871.0,1,1,0,0,1,1,1
1,4.25,16788.0,0,0,0,3,0,3,0
12,0.42,13266.0,1,1,0,0,1,1,1
12,1.95,15766.0,0,0,0,3,0,3,0
1,0.55,17059.0,0,0,0,3,0,0,0
8,3.75,17930.0,0,0,0,3,0,0,0
2,2.55,14534.0,1,1,0,0,1,3,1
24,0.85,17597.0,0,0,0,3,0,0,0
2,5.75,15636.0,1,1,0,0,1,3,1
2,7.95,13636.0,1,1,0,1,1,1,1
84,0.39,18041.0,0,0,0,3,3,0,0
2,8.25,13102.0,1,1,0,1,1,1,1
12,2.55,12843.0,1,1,0,0,1,1,1
1,0.85,17576.0,0,0,0,3,0,0,0
4,9.95,15179.0,1,1,0,1,1,1,1
10,1.65,13004.0,1,1,0,0,1,1,1
5,0.39,17634.0,0,0,0,3,0,0,0
1,0.42,15574.0,0,0,0,3,0,3,0
24,1.25,17658.0,0,0,0,3,0,0,0
2,2.08,15005.0,1,1,0,0,0,3,1
10,2.08,17049.0,0,0,0,3,0,0,0
6,1.65,13527.0,1,1,0,0,1,1,1
4,3.75,12428.0,1,1,0,0,1,1,1
3,1.25,17377.0,0,0,0,3,0,0,0
18,2.08,14732.0,1,1,0,0,1,3,1
4,1.65,14653.0,1,1,0,0,1,3,1
12,0.85,14499.0,1,1,0,0,1,3,1
10,1.65,17139.0,0,0,0,3,0,0,0
12,1.04,17389.0,0,0,0,3,0,0,0
12,0.39,15854.0,0,0,0,3,0,0,0
5,2.95,16523.0,0,0,0,3,0,3,0
